5, 0.0385345
4.9, 0.0399458
4.8, 0.0414594
4.7, 0.0432415
4.6, 0.0450029
4.5, 0.0471626
4.4, 0.0490937
4.3, 0.0513205
4.2, 0.0536519
4.1, 0.0559654
4, 0.0588149
3.9, 0.0614429
3.8, 0.0647361
3.7, 0.0680425
3.6, 0.0716379
3.5, 0.0753488
3.4, 0.0795387
3.3, 0.0839442
3.2, 0.0887872
3.1, 0.094276
3, 0.0995357
2.9, 0.105486
2.8, 0.112733
2.7, 0.120188
2.6, 0.128181
2.5, 0.136715
2.4, 0.146948
2.3, 0.157182
2.2, 0.168977
2.1, 0.182067
2, 0.196212
1.9, 0.211941
1.8, 0.229221
1.7, 0.249323
1.6, 0.269947
1.5, 0.293408
1.4, 0.318892
1.3, 0.343641
1.2, 0.37173
1.1, 0.396268
1, 0.42113
0.9, 0.43612
0.8, 0.439712
0.7, 0.433612
0.6, 0.422423
0.5, 0.328504
0.4, 0.106819
0.3, 0.00728575
0.2, 0
0.1, 0
1.02696e-15, 0
